ana_raw.csv,1,e_rphp096_04.cnf,17400100,3691.0,0,0,11418232,250.0,5735,539169301,41514062,2203350237,41.488,157.98,199.468,17612
ana_raw.csv,2,ex025_19.cnf,53817404,24440.0,0,0,26683636,588.0,9328,116238769,70948691,41775165302,215.576,308.684,524.26,61708.9
ana_raw.csv,3,mchess_18.cnf,58737788,22559.0,0,0,46884784,1047.0,28525,292016613,251412677,4561823563,255.964,629.528,885.492,73070.0
ana_raw.csv,4,udiv35prop.cnf,44355068,3629.0,0,0,31082724,767.0,1647,13625552,10214736,2898422859,520.476,404.332,924.808,45361.5
