OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/e_rphp096_04.cnf,	Elapsed (wall clock) time (h:mm:ss or m:ss): 54:40.44,	Maximum resident set size (kbytes): 267984,6143444	/local_ssd/proof.drat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 5:12:20,10619376	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:45.39,c restarts              : 57354,c decisions             : 539169301      (0.00 % random) (165064 /sec),c conflicts             : 41514062       (12709 /sec),c propagations          : 2203350237     (674546 /sec)
OVERVIEW_CSV,/nfs/scratch/bzchartu/sat_comp_18/ex025_19.cnf,	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:15:17,	Maximum resident set size (kbytes): 478328,13472816	/local_ssd/proof.drat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 8:19:20,27946684	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 13:21.57,c restarts              : 93288,c decisions             : 116238769      (0.00 % random) (5173 /sec),c conflicts             : 70948691       (3157 /sec),c propagations          : 41775165302    (1859129 /sec)
OVERVIEW_CSV,/nfs/scratch/bzchartu/sat_comp_18/mchess_18.cnf,	Elapsed (wall clock) time (h:mm:ss or m:ss): 5:37:12,	Maximum resident set size (kbytes): 208244,18497732	/local_ssd/proof.drat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 58:24:08,0	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:0.0,c restarts              : 285254,c decisions             : 292016613      (0.00 % random) (14460 /sec),c conflicts             : 251412677       (12449 /sec),c propagations          : 4561823563    (225886 /sec)
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/udiv35prop.cnf,	Elapsed (wall clock) time (h:mm:ss or m:ss): 23:15.69,	Maximum resident set size (kbytes): 66556,1267176	/local_ssd/proof.drat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:20:57,21116336	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 8:44.69,c restarts              : 16479,c decisions             : 13625552       (0.00 % random) (9768 /sec),c conflicts             : 10214736       (7323 /sec),c propagations          : 2898422859     (2077865 /sec)
