OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/e_rphp096_04.cnf,	Maximum resident set size (kbytes): 17400100,	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:01:31,0,0,11418232	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:09.67,c restarts              : 57354,c decisions             : 539169301      (0.00 % random) (158466 /sec),c conflicts             : 41514062       (12201 /sec),c propagations          : 2203350237     (647582 /sec),Marking proof: 41.488 seconds,c Dumping LRAT: 157.98 seconds,c Analyze time: 	199.468 seconds,c Analyze used disk storage:	17612 MB
OVERVIEW_CSV,/nfs/scratch/bzchartu/sat_comp_18/ex025_19.cnf,	Maximum resident set size (kbytes): 53817404,	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:47:20,0,0,26683636	/local/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 9:47.50,c restarts              : 93288,c decisions             : 116238769      (0.00 % random) (4940 /sec),c conflicts             : 70948691       (3015 /sec),c propagations          : 41775165302    (1775225 /sec),Marking proof: 215.576 seconds,c Dumping LRAT: 308.684 seconds,c Analyze time: 	524.26 seconds,c Analyze used disk storage:	61708.9 MB
OVERVIEW_CSV,/nfs/scratch/bzchartu/sat_comp_18/mchess_18.cnf,	Maximum resident set size (kbytes): 58737788,   Elapsed (wall clock) time (h:mm:ss or m:ss): 6:15:59,0,0,46884784       /local/proof.lrat,      Elapsed (wall clock) time (h:mm:ss or m:ss): 17:27.40,c restarts              : 285254,c decisions             : 292016613       (0.00 % random) (13886 /sec),c conflicts             : 251412677       (11955 /sec),c propagations          : 4561823563    (216925 /sec),Marking proof: 255.964 seconds,c Dumping LRAT: 629.528 seconds,c Analyze time:  885.492 seconds,c Analyze used disk storage:    73070.00 MB
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/udiv35prop.cnf,	Maximum resident set size (kbytes): 44355068,	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:00:29,0,0,31082724	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 12:46.84,c restarts              : 16479,c decisions             : 13625552       (0.00 % random) (9166 /sec),c conflicts             : 10214736       (6871 /sec),c propagations          : 2898422859     (1949725 /sec),Marking proof: 520.476 seconds,c Dumping LRAT: 404.332 seconds,c Analyze time: 	924.808 seconds,c Analyze used disk storage:	45361.5 MB
