ana_raw.csv,36,filter_iir_true-unreach-call.c.cnf,2530396,709.0,0,0,168072,5.0,221,8763749,1148152,2415546527,1.024,2.188,3.212,2166.65
ana_raw.csv,37,gto_p60c231_1.cnf,495516,56.0,0,0,329304,8.0,241,1416857,1261662,22636904,1.86,4.472,6.332,480.582
ana_raw.csv,38,gto_p60c231.cnf,436864,44.0,0,0,274424,7.0,207,1238335,1106789,19528819,1.588,3.664,5.252,419.241
ana_raw.csv,39,gto_p60c233.cnf,666048,72.0,0,0,444672,11.0,333,1963196,1754648,32014746,2.536,5.532,8.072,658.149
ana_raw.csv,40,gto_p60c234.cnf,942072,98.0,0,0,636708,15.0,411,2710237,2435113,42934428,3.56,8.124,11.684,935.765
ana_raw.csv,41,gto_p60c235.cnf,1455900,159.0,0,0,1017332,24.0,635,4120297,3693778,66032099,5.704,13.3,19.004,1456.25
ana_raw.csv,42,gto_p60c238.cnf,1494408,172.0,0,0,1059300,25.0,666,4217945,3786924,71347293,6.016,13.456,19.472,1499.25
ana_raw.csv,43,gto_p60c239.cnf,569088,70.0,0,0,384040,9.0,275,1623708,1419377,24598378,1.972,5.236,7.208,555.036
ana_raw.csv,44,gto_p60c241.cnf,514304,62.0,0,0,326496,8.0,255,1496611,1302824,25134568,1.832,4.156,5.988,498.059
ana_raw.csv,45,gto_p60c243.cnf,971132,117.0,0,0,672120,16.0,447,2940082,2592407,46224663,3.784,8.928,12.716,971.443
ana_raw.csv,46,huck.col.11.cnf,546796,74.0,0,0,337760,8.0,333,2051027,1711008,28532217,1.508,5.36,6.868,529.932
ana_raw.csv,47,mchess_15.cnf,406684,60.0,0,0,227296,6.0,285,1827502,1460072,25222043,1.08,3.104,4.184,387.995
ana_raw.csv,48,mchess_16.cnf,3524228,541.0,0,0,2527944,59.0,1944,15428248,13000028,233857370,12.528,32.964,45.492,3547.93
ana_raw.csv,49,mchess_17.cnf,7322996,1298.0,0,0,5402004,122.0,3783,33670343,27451435,490933381,25.912,69.484,95.396,7423.79
ana_raw.csv,50,Nb27T6.cnf,890912,222.0,0,0,199888,4.0,165,41767023,700292,457141726,0.752,1.952,2.704,623.713
ana_raw.csv,51,Nb29T6.cnf,879876,238.0,0,0,165868,4.0,131,73509469,583330,529357109,0.636,1.74,2.376,544.035
ana_raw.csv,52,Nb37T6.cnf,1635476,512.0,0,0,195076,6.0,144,177996164,639007,979858976,0.7,2.08,2.78,928.127
ana_raw.csv,53,Nb39T6.cnf,1814180,673.0,0,0,191524,6.0,139,235763621,600816,1198577281,0.612,2.128,2.74,1018.29
