0,0.0002777777777777778
1,0.0002777777777777778
2,0.0002777777777777778
3,0.0005555555555555556
4,0.0005555555555555556
5,0.0025
6,0.010833333333333334
7,0.023333333333333334
8,0.045
9,0.049166666666666664
10,0.050277777777777775
11,0.05611111111111111
12,0.060833333333333336
13,0.07388888888888889
14,0.08361111111111111
15,0.08527777777777777
16,0.09222222222222222
17,0.10305555555555555
18,0.12694444444444444
19,0.1711111111111111
20,0.18555555555555556
21,0.1913888888888889
22,0.20416666666666666
23,0.20722222222222222
24,0.20916666666666667
25,0.2152777777777778
26,0.23444444444444446
27,0.2613888888888889
28,0.27555555555555555
29,0.2786111111111111
30,0.2813888888888889
31,0.2825
32,0.2863888888888889
33,0.33694444444444444
34,0.36
35,0.3622222222222222
36,0.3786111111111111
37,0.3794444444444444
38,0.38666666666666666
39,0.4033333333333333
40,0.4186111111111111
41,0.4216666666666667
42,0.4363888888888889
43,0.4777777777777778
44,0.5080555555555556
45,0.5475
46,0.5772222222222222
47,0.6377777777777778
48,0.6602777777777777
49,0.6708333333333333
50,0.6897222222222222
51,0.7316666666666667
52,0.7447222222222222
53,0.7541666666666667
54,0.8383333333333334
55,0.8463888888888889
56,0.8477777777777777
57,0.9894444444444445
58,1.0125
59,1.0186111111111111
60,1.0383333333333333
61,1.0783333333333334
62,1.1077777777777778
63,1.1308333333333334
64,1.131388888888889
65,1.1597222222222223
66,1.2419444444444445
67,1.3358333333333334
68,1.3755555555555556
69,1.4202777777777778
70,1.818888888888889
71,1.9497222222222221
72,2.0225
73,2.056388888888889
74,2.0569444444444445
75,2.172222222222222
76,2.3808333333333334
77,2.7577777777777777
78,2.870277777777778
79,3.1966666666666668
80,3.4852777777777777
81,3.496111111111111
82,3.535
83,4.128333333333333
84,4.289722222222222
85,4.950555555555556
86,5.423611111111111
87,6.196944444444444
88,6.940555555555555
89,7.414444444444444
90,9.430277777777778
91,12.809722222222222
