OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/dist5.c.cnf,	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:06.91,	Maximum resident set size (kbytes): 40548,118876	/local_ssd/proof.drat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:37.39,6266844	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:16.32,c restarts              : 1912,c decisions             : 1751878        (0.00 % random) (13905 /sec),c conflicts             : 867185         (6883 /sec),c propagations          : 328389911      (2606435 /sec)
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/dist6.c.cnf,	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:46.93,	Maximum resident set size (kbytes): 43420,151828	/local_ssd/proof.drat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 8:54.00,9178692	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:21.54,c restarts              : 2138,c decisions             : 1574940        (0.00 % random) (9475 /sec),c conflicts             : 973247         (5855 /sec),c propagations          : 403937636      (2430197 /sec)
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/dist7.c.cnf,	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:23.94,	Maximum resident set size (kbytes): 47476,139356	/local_ssd/proof.drat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 7:21.54,7025160	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:36.91,c restarts              : 1938,c decisions             : 1627454        (0.00 % random) (11380 /sec),c conflicts             : 855025         (5979 /sec),c propagations          : 346376449      (2422077 /sec)
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/dist8.c.cnf,	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:24.18,	Maximum resident set size (kbytes): 41612,129364	/local_ssd/proof.drat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 7:18.57,6631176	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:27.11,c restarts              : 2055,c decisions             : 1670184        (0.00 % random) (11657 /sec),c conflicts             : 897579         (6265 /sec),c propagations          : 371643523      (2593899 /sec)
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/dist9.c.cnf,	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:19.78,	Maximum resident set size (kbytes): 44016,136804	/local_ssd/proof.drat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 7:30.69,6823396	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:31.25,c restarts              : 1956,c decisions             : 1525112        (0.00 % random) (10972 /sec),c conflicts             : 866702         (6235 /sec),c propagations          : 322601537      (2320808 /sec)
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/ecarev-110-1031-23-40-3.cnf,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:28.35,	Maximum resident set size (kbytes): 117136,51084	/local_ssd/proof.drat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:04.29,18804	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:00.55,c restarts              : 828,c decisions             : 4703678        (0.00 % random) (171267 /sec),c conflicts             : 347407         (12650 /sec),c propagations          : 50410535       (1835513 /sec)
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/e_rphp035_05.cnf,	Elapsed (wall clock) time (h:mm:ss or m:ss): 8:02.05,	Maximum resident set size (kbytes): 86208,855740	/local_ssd/proof.drat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:10:01,2037492	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:50.04,c restarts              : 16906,c decisions             : 43819009       (0.00 % random) (91105 /sec),c conflicts             : 11618338       (24156 /sec),c propagations          : 285046276      (592646 /sec)
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/e_rphp055_04.cnf,	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:40.26,	Maximum resident set size (kbytes): 60924,287844	/local_ssd/proof.drat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 7:38.84,565472	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:13.28,c restarts              : 5612,c decisions             : 31240383       (0.00 % random) (195233 /sec),c conflicts             : 3118078        (19486 /sec),c propagations          : 121818749      (761291 /sec)
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/e_rphp065_04.cnf,	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:28.76,	Maximum resident set size (kbytes): 105796,697736	/local_ssd/proof.drat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 24:27.33,1326588	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:30.84,c restarts              : 11108,c decisions             : 77516909       (0.00 % random) (199621 /sec),c conflicts             : 6794116        (17496 /sec),c propagations          : 290726432      (748677 /sec)
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/e_rphp096_04.cnf,	Elapsed (wall clock) time (h:mm:ss or m:ss): 54:40.44,	Maximum resident set size (kbytes): 267984,6143444	/local_ssd/proof.drat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 5:12:20,10619376	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:45.39,c restarts              : 57354,c decisions             : 539169301      (0.00 % random) (165064 /sec),c conflicts             : 41514062       (12709 /sec),c propagations          : 2203350237     (674546 /sec)
