OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/a_rphp098_04.cnf,	Maximum resident set size (kbytes): 23895592,	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:34:07,0,0,12464604	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:53.46,c restarts              : 65711,c decisions             : 585704607      (0.00 % random) (118514 /sec),c conflicts             : 47933507       (9699 /sec),c propagations          : 2358290473     (477188 /sec),Marking proof: 52.668 seconds,c Dumping LRAT: 233.36 seconds,c Analyze time: 	286.028 seconds,c Analyze used disk storage:	24264 MB
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/assoc_mult_err_3.c.cnf,	Maximum resident set size (kbytes): 2241260,	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:09.53,0,0,1559016	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:32.98,c restarts              : 1165,c decisions             : 1170998        (0.00 % random) (12806 /sec),c conflicts             : 482041         (5271 /sec),c propagations          : 208812560      (2283502 /sec),Marking proof: 15.936 seconds,c Dumping LRAT: 16.084 seconds,c Analyze time: 	32.02 seconds,c Analyze used disk storage:	2246.87 MB
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/avg_true-unreach-call.i.cnf,	Maximum resident set size (kbytes): 39386164,	Elapsed (wall clock) time (h:mm:ss or m:ss): 53:07.86,0,0,3468028	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:11.73,c restarts              : 37553,c decisions             : 42775530       (0.00 % random) (13973 /sec),c conflicts             : 27305644       (8920 /sec),c propagations          : 6720460283     (2195313 /sec),Marking proof: 28.668 seconds,c Dumping LRAT: 40.236 seconds,c Analyze time: 	68.904 seconds,c Analyze used disk storage:	40145.3 MB
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/by-X-2-7-100.cnf,	Maximum resident set size (kbytes): 951692,	Elapsed (wall clock) time (h:mm:ss or m:ss): 19:06.14,0,0,397528	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:09.52,c restarts              : 1322,c decisions             : 945345         (0.00 % random) (831 /sec),c conflicts             : 562713         (495 /sec),c propagations          : 1726714072     (1518530 /sec),Marking proof: 2.308 seconds,c Dumping LRAT: 4.288 seconds,c Analyze time: 	6.596 seconds,c Analyze used disk storage:	788.211 MB
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/cms-scheel-md4-families-r24-c5-p1-5-10-12-18.cnf,	Maximum resident set size (kbytes): 738752,	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:01.63,0,0,2356	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:00.16,c restarts              : 3138,c decisions             : 5832902        (0.00 % random) (96335 /sec),c conflicts             : 1599392        (26415 /sec),c propagations          : 108288536      (1788474 /sec),Marking proof: 0.004 seconds,c Dumping LRAT: 0.236 seconds,c Analyze time: 	0.24 seconds,c Analyze used disk storage:	674.142 MB
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf,	Maximum resident set size (kbytes): 1130744,	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:51.31,0,0,1444	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:00.09,c restarts              : 4282,c decisions             : 8547996        (0.00 % random) (77811 /sec),c conflicts             : 2509418        (22843 /sec),c propagations          : 185835577      (1691629 /sec),Marking proof: 0.008 seconds,c Dumping LRAT: 0.352 seconds,c Analyze time: 	0.36 seconds,c Analyze used disk storage:	1048.41 MB
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/cms-scheel-md4-families-r24-c6-p0-5-10-11-17-18.cnf,	Maximum resident set size (kbytes): 1210236,	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:58.28,0,0,4924	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:00.22,c restarts              : 4823,c decisions             : 9067195        (0.00 % random) (77777 /sec),c conflicts             : 2749830        (23587 /sec),c propagations          : 169354367      (1452688 /sec),Marking proof: 0.008 seconds,c Dumping LRAT: 0.408 seconds,c Analyze time: 	0.416 seconds,c Analyze used disk storage:	1135.16 MB
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/cms-scheel-md4-families-r24-c6-p2-4-9-16-17-19.cnf,	Maximum resident set size (kbytes): 287236,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:19.64,0,0,2056	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:00.15,c restarts              : 1090,c decisions             : 2934411        (0.00 % random) (152770 /sec),c conflicts             : 468064         (24368 /sec),c propagations          : 40626164       (2115065 /sec),Marking proof: 0.004 seconds,c Dumping LRAT: 0.092 seconds,c Analyze time: 	0.096 seconds,c Analyze used disk storage:	233.106 MB
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf,	Maximum resident set size (kbytes): 12988804,	Elapsed (wall clock) time (h:mm:ss or m:ss): 33:50.50,0,0,11048	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:00.36,c restarts              : 32826,c decisions             : 55875850       (0.00 % random) (27893 /sec),c conflicts             : 22560436       (11262 /sec),c propagations          : 1998086974     (997428 /sec),Marking proof: 0.032 seconds,c Dumping LRAT: 3.324 seconds,c Analyze time: 	3.356 seconds,c Analyze used disk storage:	13108.5 MB
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15.cnf,	Maximum resident set size (kbytes): 528860,	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:01.30,0,0,2468	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:00.18,c restarts              : 2105,c decisions             : 6547972        (0.00 % random) (108217 /sec),c conflicts             : 955870         (15797 /sec),c propagations          : 149908651      (2477501 /sec),Marking proof: 0.004 seconds,c Dumping LRAT: 0.164 seconds,c Analyze time: 	0.168 seconds,c Analyze used disk storage:	455.62 MB
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/cz-3-7-7.cnf,	Maximum resident set size (kbytes): 2714664,	Elapsed (wall clock) time (h:mm:ss or m:ss): 15:11.26,0,0,1954308	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:44.75,c restarts              : 5554,c decisions             : 3964894        (0.00 % random) (4564 /sec),c conflicts             : 3063867        (3527 /sec),c propagations          : 2205872133     (2539408 /sec),Marking proof: 11.984 seconds,c Dumping LRAT: 24.72 seconds,c Analyze time: 	36.704 seconds,c Analyze used disk storage:	2709.83 MB
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/cz-alt-3-7.cnf,	Maximum resident set size (kbytes): 4723852,	Elapsed (wall clock) time (h:mm:ss or m:ss): 31:05.47,0,0,3473616	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:19.21,c restarts              : 8873,c decisions             : 6935623        (0.00 % random) (3884 /sec),c conflicts             : 5545851        (3105 /sec),c propagations          : 4365601965     (2444570 /sec),Marking proof: 23.524 seconds,c Dumping LRAT: 43.176 seconds,c Analyze time: 	66.7 seconds,c Analyze used disk storage:	4759.84 MB
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/dist10.c.cnf,	Maximum resident set size (kbytes): 4278456,	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:48.89,0,0,3187852	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:09.77,c restarts              : 2033,c decisions             : 1653467        (0.00 % random) (11401 /sec),c conflicts             : 888265         (6125 /sec),c propagations          : 340656272      (2348900 /sec),Marking proof: 39.412 seconds,c Dumping LRAT: 33.02 seconds,c Analyze time: 	72.432 seconds,c Analyze used disk storage:	4332.95 MB
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/dist4.c.cnf,	Maximum resident set size (kbytes): 3584804,	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:30.24,0,0,2694340	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:58.55,c restarts              : 1913,c decisions             : 1741795        (0.00 % random) (12505 /sec),c conflicts             : 851221         (6111 /sec),c propagations          : 333410226      (2393744 /sec),Marking proof: 31.2 seconds,c Dumping LRAT: 27.504 seconds,c Analyze time: 	58.704 seconds,c Analyze used disk storage:	3627.06 MB
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/dist5.c.cnf,	Maximum resident set size (kbytes): 3963872,	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:36.51,0,0,3013396	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:05.85,c restarts              : 1912,c decisions             : 1751878        (0.00 % random) (13229 /sec),c conflicts             : 867185         (6548 /sec),c propagations          : 328389911      (2479687 /sec),Marking proof: 36.264 seconds,c Dumping LRAT: 31.96 seconds,c Analyze time: 	68.224 seconds,c Analyze used disk storage:	4018.06 MB
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/dist6.c.cnf,	Maximum resident set size (kbytes): 6249052,	Elapsed (wall clock) time (h:mm:ss or m:ss): 5:17.77,0,0,4642560	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:44.28,c restarts              : 2138,c decisions             : 1574940        (0.00 % random) (8790 /sec),c conflicts             : 973247         (5432 /sec),c propagations          : 403937636      (2254519 /sec),Marking proof: 72.268 seconds,c Dumping LRAT: 48.816 seconds,c Analyze time: 	121.084 seconds,c Analyze used disk storage:	6353.54 MB
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/dist7.c.cnf,	Maximum resident set size (kbytes): 4801284,	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:14.08,0,0,3627960	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:19.44,c restarts              : 1938,c decisions             : 1627454        (0.00 % random) (10695 /sec),c conflicts             : 855025         (5619 /sec),c propagations          : 346376449      (2276336 /sec),Marking proof: 46.868 seconds,c Dumping LRAT: 38.384 seconds,c Analyze time: 	85.252 seconds,c Analyze used disk storage:	4866.25 MB
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/dist8.c.cnf,	Maximum resident set size (kbytes): 4636968,	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:07.65,0,0,3573316	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:18.33,c restarts              : 2055,c decisions             : 1670184        (0.00 % random) (11176 /sec),c conflicts             : 897579         (6006 /sec),c propagations          : 371643523      (2486775 /sec),Marking proof: 43.996 seconds,c Dumping LRAT: 36.844 seconds,c Analyze time: 	80.84 seconds,c Analyze used disk storage:	4707.23 MB
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/dist9.c.cnf,	Maximum resident set size (kbytes): 4610924,	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:56.92,0,0,3433276	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:18.90,c restarts              : 1956,c decisions             : 1525112        (0.00 % random) (10486 /sec),c conflicts             : 866702         (5959 /sec),c propagations          : 322601537      (2218107 /sec),Marking proof: 45.804 seconds,c Dumping LRAT: 34.856 seconds,c Analyze time: 	80.66 seconds,c Analyze used disk storage:	4671.32 MB
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/ecarev-110-1031-23-40-3.cnf,	Maximum resident set size (kbytes): 402412,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:29.51,0,0,20272	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:00.59,c restarts              : 828,c decisions             : 4703678        (0.00 % random) (163937 /sec),c conflicts             : 347407         (12108 /sec),c propagations          : 50410535       (1756954 /sec),Marking proof: 0.076 seconds,c Dumping LRAT: 0.284 seconds,c Analyze time: 	0.36 seconds,c Analyze used disk storage:	280.684 MB
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/e_rphp035_05.cnf,	Maximum resident set size (kbytes): 3248068,	Elapsed (wall clock) time (h:mm:ss or m:ss): 8:57.70,0,0,2021904	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:48.03,c restarts              : 16906,c decisions             : 43819009       (0.00 % random) (89036 /sec),c conflicts             : 11618338       (23607 /sec),c propagations          : 285046276      (579183 /sec),Marking proof: 7.992 seconds,c Dumping LRAT: 28.792 seconds,c Analyze time: 	36.784 seconds,c Analyze used disk storage:	3251.29 MB
